,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
59,1.0,19,300,1000,6,True,0.16522697934201264,0.9087683964197324,2,2,[2.02371497 1.05698308] [1.93163264 3.0985617 ],[8.95556195e-04 4.64538872e-01 6.68326033e-02 4.67088774e-01 4.31060802e-04 2.13133894e-04],[[1.50487346 0.04759135]  [0.04759135 1.31284399]] [[1.49509097 0.08701548]  [0.08701548 1.35880456]],3,"{0: 0, 1: 598, 2: 0, 3: 602, 4: 0, 5: 0}",0,0,0
60,10.0,0,300,1000,6,True,-0.000806585043995157,-0.0003497349429906567,3,3,[2.83138052 1.98570507] [-0.23314031  1.61421655] [1.19307926 2.14808428],[0.46768373 0.00089336 0.04427224 0.48562327 0.00080267 0.00072474],[[0.6806685  0.13602612]  [0.13602612 2.30976274]] [[ 1.86793778 -0.24433253]  [-0.24433253  1.77727382]] [[ 0.51952354 -0.01666572]  [-0.01666572  2.62534462]],3,"{0: 542, 1: 0, 2: 26, 3: 632, 4: 0, 5: 0}",3,0,3
61,10.0,1,300,1000,6,True,0.13456356185380264,0.4876839982859762,3,3,[1.34579009 2.24416357] [1.96119149 1.23932401] [2.23420523 3.28995896],[0.22983939 0.50993133 0.25804322 0.00080386 0.00072608 0.00065612],[[ 0.94119566 -0.73552509]  [-0.73552509  2.47179709]] [[1.61066044 0.00641347]  [0.00641347 1.51805196]] [[ 0.78668847 -0.01270397]  [-0.01270397  0.99849728]],3,"{0: 132, 1: 740, 2: 328, 3: 0, 4: 0, 5: 0}",0,0,0
62,10.0,2,300,1000,6,False,0.1344982738556099,0.6196756389522047,3,3,[2.12376328 2.68992687] [2.12401533 0.88937767] [1.19746783 3.74350291],[0.29619578 0.5435247  0.00088953 0.00088476 0.00088001 0.15762522],[[1.34518098 0.4520746 ]  [0.4520746  0.85703662]] [[1.51639288 0.30261864]  [0.30261864 1.35833302]] [[0.77703209 0.25872902]  [0.25872902 1.43129567]],3,"{0: 386, 1: 650, 2: 0, 3: 0, 4: 0, 5: 164}",0,0,0
63,10.0,3,300,1000,6,True,0.027176177222923203,0.03389109450205028,4,4,[1.28867557 2.14511742] [2.14650738 1.82473543] [2.34376018 3.81253635] [3.68928013 1.71791109],[0.44314963 0.3135281  0.00089148 0.00088827 0.1019072  0.13963532],[[1.20667444 0.21211872]  [0.21211872 2.66411239]] [[0.57491901 0.10217535]  [0.10217535 1.81779635]] [[ 0.85986524 -0.07294332]  [-0.07294332  0.60774356]] [[ 0.5670843  -0.12949064]  [-0.12949064  1.80883251]],4,"{0: 496, 1: 418, 2: 0, 3: 0, 4: 120, 5: 166}",3,0,1
64,10.0,4,300,1000,6,True,-0.0006600372275024733,0.005215777723960704,3,3,[1.45362801 2.1690905 ] [3.14496638 1.85093842] [-0.39651846  1.47808661],[0.55116817 0.3936423  0.05303181 0.00079325 0.00071668 0.00064778],[[ 0.54949616 -0.02612185]  [-0.02612185  2.1171783 ]] [[0.73375894 0.15352748]  [0.15352748 2.55625042]] [[ 0.92234629 -0.11752384]  [-0.11752384  3.33917478]],3,"{0: 714, 1: 444, 2: 42, 3: 0, 4: 0, 5: 0}",3,0,1
65,10.0,5,300,1000,6,False,-7.3426648921934735e-06,0.0006076716469009978,2,2,[1.98787388 1.85325593] [1.41719962 3.71167694],[9.37977936e-01 8.82350836e-04 8.70845355e-04 5.87922373e-02 7.75875189e-04 7.00755740e-04],[[1.32578923 0.00647701]  [0.00647701 2.34375766]] [[2.21886078 0.07832188]  [0.07832188 0.93894112]],2,"{0: 1192, 1: 0, 2: 0, 3: 8, 4: 0, 5: 0}",0,0,0
66,10.0,6,300,1000,6,True,0.0657625347632556,0.19310116548453587,2,2,[2.1287693  3.55012698] [1.94730416 1.50512744],[2.32699129e-01 7.64511241e-01 8.06417436e-04 7.28698753e-04 6.58764548e-04 5.95748914e-04],[[1.48311904 0.04321488]  [0.04321488 0.95912199]] [[1.51980421 0.0980859 ]  [0.0980859  2.00983667]],2,"{0: 256, 1: 944, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
67,10.0,7,300,1000,6,True,0.05915264686908631,0.20446827506062384,5,5,[-0.27874473  1.45379709] [1.9440062  1.27008694] [2.3567691  3.10411404] [0.60977708 1.50192598] [3.21669966 1.01320805],[0.01154851 0.33768781 0.25609989 0.00089151 0.23297581 0.16079647],[[2.07221952 0.17779491]  [0.17779491 1.16352658]] [[ 0.15101714 -0.02255204]  [-0.02255204  1.82374994]] [[ 0.95117907 -0.08921084]  [-0.08921084  1.17043845]] [[ 0.32671722 -0.05402727]  [-0.05402727  2.0155939 ]] [[ 0.45616204 -0.02558104]  [-0.02558104  1.40422968]],5,"{0: 8, 1: 442, 2: 290, 3: 0, 4: 288, 5: 172}",6,0,6
68,10.0,8,300,1000,6,True,0.12680681287605464,0.44524446075128,5,5,[3.52420589 1.92088591] [1.56902747 0.67261599] [1.4963864  3.69070888] [2.49739251 1.15580544] [2.32328983 2.63396375],[0.00089608 0.09086793 0.33746591 0.29366219 0.1108041  0.16630377],[[ 0.96880236 -0.2945507 ]  [-0.2945507   0.89896809]] [[ 1.36561273 -0.25520184]  [-0.25520184  1.24327373]] [[1.19238942 0.23484263]  [0.23484263 1.00273418]] [[ 0.60383285 -0.26521288]  [-0.26521288  0.38181711]] [[1.18770643 0.34641198]  [0.34641198 0.32840228]],5,"{0: 0, 1: 72, 2: 378, 3: 326, 4: 150, 5: 274}",3,0,3
69,10.0,9,300,1000,6,True,-0.000547956459291379,0.0016779967136661385,3,2,[1.59735015 2.13631827] [3.29475488 1.93983796] [ 0.14136722 -0.29043742],[7.85726598e-01 8.90114124e-04 2.08673921e-01 3.30030178e-03 7.40221908e-04 6.68843587e-04],[[ 1.11141097 -0.11835719]  [-0.11835719  2.48712209]] [[ 0.34490309 -0.16820381]  [-0.16820381  3.04833293]] [[2.06155834 2.19090871]  [2.19090871 3.95998615]],3,"{0: 932, 1: 0, 2: 266, 3: 2, 4: 0, 5: 0}",1,0,0
70,10.0,10,300,1000,6,True,0.008607608649436828,0.029914594544632963,3,3,[1.96467439 2.2600229 ] [1.40306527 0.06800638] [-0.74855898  1.40051887],[0.84310092 0.00088984 0.00088495 0.12572884 0.00085945 0.028536  ],[[ 1.18659551 -0.22873496]  [-0.22873496  2.19612051]] [[0.7432707  0.01542782]  [0.01542782 1.06670995]] [[ 1.27087738 -0.05533566]  [-0.05533566  1.53156045]],3,"{0: 1078, 1: 0, 2: 0, 3: 98, 4: 0, 5: 24}",1,0,0
71,10.0,11,300,1000,6,True,-0.00030789815675466423,0.006847650982141682,2,2,[2.33644717 1.91006919] [0.50273416 2.41238834],[8.43374709e-01 8.88441194e-04 1.53567056e-01 7.97740022e-04 7.20692102e-04 6.51362282e-04],[[0.89516386 0.07746036]  [0.07746036 2.54665289]] [[0.78725688 0.06431691]  [0.06431691 1.913454  ]],2,"{0: 1054, 1: 0, 2: 146, 3: 0, 4: 0, 5: 0}",1,0,1
72,10.0,12,300,1000,6,True,0.07696555130802499,0.2470502129414301,6,6,[2.67353292 2.72924498] [1.74797974 3.5840991 ] [1.52261563 2.69149698] [1.47623627 1.11289171] [2.09826745 0.26137555] [0.0483589  1.93650828],[0.31504686 0.17520478 0.1085658  0.12479334 0.24567612 0.03071309],[[ 0.43710455 -0.15455849]  [-0.15455849  1.65059944]] [[ 2.06391066 -0.23625255]  [-0.23625255  1.41109373]] [[ 0.37380114 -0.20946446]  [-0.20946446  0.3454522 ]] [[ 0.44261981 -0.08120017]  [-0.08120017  0.32307145]] [[1.21381474 0.19858701]  [0.19858701 1.06614135]] [[ 0.89144062 -0.05941946]  [-0.05941946  0.84848329]],6,"{0: 450, 1: 114, 2: 156, 3: 180, 4: 274, 5: 26}",5,0,1
73,10.0,13,300,1000,6,True,0.1112186072368267,0.3176648809149619,6,6,[1.40463405 2.72973125] [1.51470373 0.77446646] [3.23015329 1.14780013] [3.10912378 3.0408085 ] [ 2.1408962  -0.55420556] [0.52323347 5.01659312],[0.32894569 0.22267756 0.08787029 0.26706263 0.08027275 0.01317108],[[ 1.00371127 -0.12542043]  [-0.12542043  0.98090082]] [[ 0.88698929 -0.08874736]  [-0.08874736  0.58985363]] [[ 0.73105326 -0.31097599]  [-0.31097599  0.53886315]] [[ 1.02615403 -0.06439254]  [-0.06439254  1.44222996]] [[ 2.00390117 -0.55542684]  [-0.55542684  1.4591624 ]] [[ 0.85315826 -0.78541345]  [-0.78541345  3.32319978]],6,"{0: 416, 1: 300, 2: 124, 3: 286, 4: 64, 5: 10}",2,0,1
74,10.0,14,300,1000,6,True,0.07436887965814122,0.2262275185971775,4,4,[0.44432149 2.08845764] [2.63786402 0.83652663] [2.59235457 2.96589909] [1.68493843 1.89599126],[0.16383198 0.29400503 0.33913707 0.00088991 0.00088609 0.20124992],[[ 0.33432816 -0.09172781]  [-0.09172781  2.28358921]] [[ 1.23219835 -0.06916594]  [-0.06916594  1.4010701 ]] [[ 0.79987574 -0.2146406 ]  [-0.2146406   1.5292563 ]] [[ 0.10193911 -0.10562337]  [-0.10562337  2.36055055]],4,"{0: 212, 1: 274, 2: 368, 3: 0, 4: 0, 5: 346}",2,0,0
75,10.0,15,300,1000,6,True,0.10306304996275407,0.4635202355972549,3,3,[2.38548492 2.88148807] [0.4703647  2.00759268] [2.22474705 0.70804509],[0.51612313 0.15655584 0.32513503 0.00080383 0.00072606 0.00065611],[[0.95182129 0.02807924]  [0.02807924 1.55442033]] [[0.4021216  0.02509509]  [0.02509509 2.44950102]] [[1.05594614 0.13297488]  [0.13297488 1.30922718]],3,"{0: 626, 1: 196, 2: 378, 3: 0, 4: 0, 5: 0}",1,0,0
76,10.0,16,300,1000,6,True,0.1650239632064524,0.7393829447075313,2,2,[2.07701384 1.0684429 ] [1.78062419 2.93236524],[0.51432754 0.48288422 0.00080612 0.0007283  0.0006584  0.00059542],[[1.42380378 0.21217827]  [0.21217827 1.58454026]] [[1.39307685 0.16525691]  [0.16525691 1.52894834]],2,"{0: 630, 1: 570, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
77,10.0,17,300,1000,6,True,0.1008461208957044,0.4363141840075315,4,3,[4.41901343 3.31577205] [1.69727014 2.86863248] [1.45479995 3.92188952] [2.02283353 1.20032832],[0.00645856 0.155502   0.19645857 0.64004996 0.00080454 0.00072637],[[3.23660683 1.62727542]  [1.62727542 1.98377448]] [[1.38619523 0.3857278 ]  [0.3857278  0.30848577]] [[ 1.29961652 -0.01086136]  [-0.01086136  0.98677274]] [[1.27597053 0.18149905]  [0.18149905 1.53295604]],4,"{0: 4, 1: 258, 2: 210, 3: 728, 4: 0, 5: 0}",2,2,0
78,10.0,18,300,1000,6,True,0.011119484293063395,0.06600017566260864,4,4,[2.45892552 1.88082997] [0.90056629 2.4123939 ] [1.50125018 0.35980261] [3.78857021 2.55730523],[0.3840641  0.32733602 0.13950736 0.00088597 0.14741205 0.0007945 ],[[ 0.5575765  -0.53413213]  [-0.53413213  2.44892992]] [[0.73496763 0.38549859]  [0.38549859 2.10987395]] [[0.10149287 0.04059485]  [0.04059485 1.42895523]] [[ 0.67749168 -0.01722681]  [-0.01722681  2.65823941]],4,"{0: 498, 1: 372, 2: 180, 3: 0, 4: 150, 5: 0}",3,0,2
79,10.0,19,300,1000,6,False,0.18280304831473645,0.9279510983665265,2,2,[2.03448822 1.0227082 ] [1.92902413 3.0657094 ],[0.00089482 0.44699242 0.06804567 0.48253746 0.00080387 0.00072576],[[1.49796773 0.05175465]  [0.05175465 1.28844014]] [[1.49712725 0.08797896]  [0.08797896 1.3826349 ]],3,"{0: 0, 1: 572, 2: 0, 3: 628, 4: 0, 5: 0}",0,0,0
80,100.0,0,300,1000,6,True,-0.0011351685556322054,-0.0004431854949818175,3,3,[2.90323587 1.9934659 ] [-0.28208727  1.59990623] [1.24199524 2.12896862],[0.43161633 0.00089244 0.04149222 0.52424799 0.00088025 0.00087075],[[0.63522046 0.13413384]  [0.13413384 2.29323496]] [[ 1.87405226 -0.25434602]  [-0.25434602  1.7570395 ]] [[ 0.55701358 -0.02329614]  [-0.02329614  2.61836534]],3,"{0: 508, 1: 0, 2: 24, 3: 668, 4: 0, 5: 0}",3,0,3
81,100.0,1,300,1000,6,True,0.13930559507898482,0.4893015951456905,3,3,[1.32504385 2.25285065] [1.95793687 1.24098811] [2.21054683 3.28211188],[0.21299641 0.51845089 0.26593778 0.00088112 0.0008716  0.00086219],[[ 0.94231215 -0.7595816 ]  [-0.7595816   2.51120899]] [[1.59883636e+00 5.59607575e-04]  [5.59607575e-04 1.51542109e+00]] [[ 0.80441101 -0.01154033]  [-0.01154033  1.00432713]],3,"{0: 114, 1: 744, 2: 342, 3: 0, 4: 0, 5: 0}",0,0,0
82,100.0,2,300,1000,6,True,0.10425985074486152,0.5166908605135879,3,3,[2.51352763 2.85255461] [2.11176078 1.02002169] [1.2151083  3.34438725],[0.17623747 0.59217979 0.00089143 0.00088885 0.00088628 0.22891618],[[1.07567825 0.40597721]  [0.40597721 0.7638335 ]] [[1.51329461 0.27576523]  [0.27576523 1.48210162]] [[0.78265153 0.26972823]  [0.26972823 1.70004934]],3,"{0: 182, 1: 756, 2: 0, 3: 0, 4: 0, 5: 262}",1,0,0
83,100.0,3,300,1000,6,True,0.03434186342150982,0.04794950076604459,4,4,[1.20726936 2.16175468] [2.08571266 1.80104486] [2.3554946  3.79533267] [3.59065714 1.74904942],[0.40923638 0.31691102 0.00089197 0.0008897  0.10751521 0.16455573],[[1.15946732 0.22932291]  [0.22932291 2.66739342]] [[0.52754838 0.10828393]  [0.10828393 1.87474649]] [[ 0.87036009 -0.07167435]  [-0.07167435  0.63197876]] [[ 0.60661904 -0.13469785]  [-0.13469785  1.79986328]],4,"{0: 434, 1: 440, 2: 0, 3: 0, 4: 138, 5: 188}",3,0,1
84,100.0,4,300,1000,6,True,-0.00043790993296212005,0.002496421670117805,4,4,[1.42261353 2.00487721] [3.0945472  1.79405001] [-0.397538    1.12539491] [1.41770543 3.75591973],[0.46185321 0.4122665  0.04969647 0.00088335 0.07443165 0.00086882],[[0.47840588 0.04833206]  [0.04833206 1.88294919]] [[0.76167752 0.18000786]  [0.18000786 2.5629682 ]] [[ 0.93445398 -0.15591122]  [-0.15591122  2.4379214 ]] [[ 1.18599387 -0.43228915]  [-0.43228915  0.7670624 ]],4,"{0: 654, 1: 472, 2: 40, 3: 0, 4: 34, 5: 0}",3,0,1
85,100.0,5,300,1000,6,True,0.12627938633897634,0.4515331691420117,4,4,[2.68334533 1.26442515] [1.63035437 1.25381588] [1.99728428 3.29110478] [0.12057403 1.27656935],[0.26240115 0.00089408 0.33572935 0.34688707 0.05321248 0.00087587],[[1.01455319 0.02804969]  [0.02804969 1.52680426]] [[ 0.6736138  -0.16147262]  [-0.16147262  1.74940353]] [[ 1.40413796 -0.04741436]  [-0.04741436  1.19836048]] [[ 1.14427927 -0.3192518 ]  [-0.3192518   2.08049231]],4,"{0: 236, 1: 0, 2: 470, 3: 458, 4: 36, 5: 0}",3,0,3
86,100.0,6,300,1000,6,True,0.009576055355688623,0.03551602079296902,3,3,[1.31669192 3.42989761] [2.04505646 1.66903298] [3.01263653 3.76800407],[0.12955493 0.82864408 0.0008866  0.00088008 0.00087361 0.0391607 ],[[0.47450236 0.06859068]  [0.06859068 1.14451675]] [[1.60879054 0.23820812]  [0.23820812 2.22616508]] [[0.42742269 0.29133629]  [0.29133629 0.83551892]],3,"{0: 100, 1: 1090, 2: 0, 3: 0, 4: 0, 5: 10}",1,1,0
87,100.0,7,300,1000,6,True,0.04917750727467828,0.16327599044053473,5,5,[-0.31440871  1.45332772] [1.94731905 1.29728765] [2.28496874 3.18078907] [0.61984342 1.49537536] [3.20362311 1.14412846],[0.01105112 0.33830116 0.23183225 0.00089253 0.23518142 0.18274152],[[2.07119638 0.18170419]  [0.18170419 1.15617741]] [[ 0.14843258 -0.01552095]  [-0.01552095  1.84239702]] [[ 0.9544601  -0.04626473]  [-0.04626473  1.1203555 ]] [[ 0.33365371 -0.05161633]  [-0.05161633  2.00459395]] [[ 0.46963768 -0.01240405]  [-0.01240405  1.53134192]],5,"{0: 6, 1: 452, 2: 252, 3: 0, 4: 290, 5: 200}",6,0,6
88,100.0,8,300,1000,6,True,0.12688944999092472,0.4395828574885575,5,5,[3.53834272 1.91246172] [1.5603938  0.64560591] [1.48915944 3.69899473] [2.49775916 1.1496105 ] [2.30298672 2.62485752],[0.00089549 0.08990493 0.32897056 0.29199016 0.1147544  0.17348446],[[ 0.95917848 -0.29210193]  [-0.29210193  0.89129886]] [[ 1.36035936 -0.2607045 ]  [-0.2607045   1.225271  ]] [[1.19375377 0.24072129]  [0.24072129 0.99492839]] [[ 0.6064203  -0.25894793]  [-0.25894793  0.37612392]] [[1.19647026 0.3510792 ]  [0.3510792  0.33338541]],5,"{0: 0, 1: 72, 2: 372, 3: 326, 4: 154, 5: 276}",3,0,3
89,100.0,9,300,1000,6,True,-0.0005282395217176326,0.002371723010697666,3,2,[1.6105175  2.13722717] [3.30398626 1.93415556] [ 0.1660825  -0.20156621],[0.79131308 0.00089006 0.20203503 0.00403284 0.00086977 0.00085922],[[ 1.12155208 -0.12074076]  [-0.12074076  2.4862988 ]] [[ 0.33903456 -0.17007021]  [-0.17007021  3.06131991]] [[2.02757099 2.12331317]  [2.12331317 3.86927421]],3,"{0: 940, 1: 0, 2: 258, 3: 2, 4: 0, 5: 0}",1,0,0
90,100.0,10,300,1000,6,True,0.00866045738237342,0.03225299993549041,3,3,[1.97617076 2.2694737 ] [1.4135757  0.06969076] [-0.55277069  1.39205752],[0.83434909 0.00089014 0.00088687 0.12718136 0.00087757 0.03581498],[[ 1.17578918 -0.23992231]  [-0.23992231  2.19070658]] [[0.71252236 0.01884822]  [0.01884822 1.07213713]] [[ 1.37547562 -0.06675196]  [-0.06675196  1.52997754]],3,"{0: 1070, 1: 0, 2: 0, 3: 102, 4: 0, 5: 28}",1,0,0
91,100.0,11,300,1000,6,True,-0.0003858445720331367,0.006270609784227611,2,2,[2.35860446 1.90544301] [0.58045416 2.38418742],[0.82535083 0.00088948 0.17115763 0.00087677 0.00086731 0.00085797],[[0.87690075 0.08242039]  [0.08242039 2.55672614]] [[0.82509457 0.0462209 ]  [0.0462209  1.93093588]],2,"{0: 1040, 1: 0, 2: 160, 3: 0, 4: 0, 5: 0}",1,0,1
92,100.0,12,300,1000,6,True,0.08333831466917364,0.2620648645775849,6,6,[2.65954598 2.7319072 ] [1.83772622 3.8447279 ] [1.48900123 2.72495255] [1.44988441 1.13512298] [2.16529407 0.34500331] [0.0631776  1.98550558],[0.31230251 0.14645067 0.11383352 0.11681145 0.2645159  0.04608595],[[ 0.42182367 -0.11997294]  [-0.11997294  1.60289423]] [[ 2.00336991 -0.32274781]  [-0.32274781  1.19244457]] [[ 0.3712408  -0.19549242]  [-0.19549242  0.33008967]] [[ 0.39245951 -0.06338601]  [-0.06338601  0.32410991]] [[1.19773918 0.24309448]  [0.24309448 1.12830203]] [[ 0.85491257 -0.13300598]  [-0.13300598  1.00889907]],6,"{0: 436, 1: 98, 2: 158, 3: 160, 4: 302, 5: 46}",4,0,1
93,100.0,13,300,1000,6,True,0.11484880884277968,0.33048835660152864,6,6,[1.39986299 2.75594711] [1.50590534 0.78954545] [3.19862886 1.16167633] [3.10743278 3.02876835] [ 2.10508474 -0.47760373] [0.55492507 4.79511901],[0.31866035 0.21989437 0.09062319 0.26838828 0.08640942 0.01602439],[[ 1.00082485 -0.10372175]  [-0.10372175  0.94096322]] [[ 0.85632416 -0.0866742 ]  [-0.0866742   0.58735133]] [[ 0.74705987 -0.31755215]  [-0.31755215  0.53788742]] [[ 1.02651361 -0.06019967]  [-0.06019967  1.45418237]] [[ 2.00760524 -0.57394124]  [-0.57394124  1.50149774]] [[ 0.85102061 -0.78165199]  [-0.78165199  3.40583617]],6,"{0: 406, 1: 304, 2: 128, 3: 286, 4: 66, 5: 10}",2,0,1
94,100.0,14,300,1000,6,True,0.07156303590788664,0.20932196900811093,4,4,[0.44687697 2.09495804] [2.65031718 0.7965517 ] [2.6160905  2.93308607] [1.68880753 1.90307011],[0.1660308  0.27951001 0.34296371 0.00089052 0.00088777 0.20971718],[[ 0.33359351 -0.08824497]  [-0.08824497  2.28116349]] [[ 1.23684115 -0.06402305]  [-0.06402305  1.37559328]] [[ 0.78933766 -0.21841978]  [-0.21841978  1.55505293]] [[ 0.10557711 -0.10589559]  [-0.10589559  2.35595961]],4,"{0: 212, 1: 262, 2: 366, 3: 0, 4: 0, 5: 360}",2,0,0
95,100.0,15,300,1000,6,True,0.10821429776398847,0.4906633892185136,3,3,[2.38270411 2.9008634 ] [0.46241888 2.01717869] [2.22142714 0.72587019],[0.50942771 0.15377006 0.33418705 0.00088097 0.00087217 0.00086204],[[0.9543127  0.02791677]  [0.02791677 1.53494337]] [[0.39773876 0.02811041]  [0.02811041 2.44322334]] [[1.06093332 0.13417731]  [0.13417731 1.31852453]],3,"{0: 616, 1: 192, 2: 392, 3: 0, 4: 0, 5: 0}",1,0,0
96,100.0,16,300,1000,6,True,0.13972352870220686,0.4689291757743204,3,3,[2.2819982  0.87255998] [1.96604936 2.75247994] [0.43849582 1.09055998],[0.33460551 0.57275048 0.09003718 0.00087839 0.00086891 0.00085953],[[1.3947827  0.18874781]  [0.18874781 1.23217584]] [[1.10082801 0.09556077]  [0.09556077 1.64900849]] [[ 0.95718154 -0.78990775]  [-0.78990775  2.62711488]],3,"{0: 426, 1: 712, 2: 62, 3: 0, 4: 0, 5: 0}",1,0,1
97,100.0,17,300,1000,6,True,0.1112803719560858,0.43717021619324864,5,5,[1.15270869 1.04430767] [1.91967051 2.8750183 ] [1.50454874 3.82067482] [1.93993546 0.75022561] [3.02105258 1.44832896],[0.13845426 0.21541155 0.21734754 0.29560054 0.13230798 0.00087812],[[1.18136729 0.47151772]  [0.47151772 1.11771083]] [[1.84385076 0.44951383]  [0.44951383 0.42725569]] [[ 1.28822494 -0.03552092]  [-0.03552092  1.07609516]] [[ 0.6462114  -0.14442845]  [-0.14442845  1.44524431]] [[ 0.7302964  -0.08595988]  [-0.08595988  0.60195724]],5,"{0: 72, 1: 364, 2: 206, 3: 410, 4: 148, 5: 0}",3,0,3
98,100.0,18,300,1000,6,True,0.011182854040622829,0.06925000814460898,4,4,[2.45002483 1.88843104] [0.90284276 2.41544096] [1.50330484 0.37476075] [3.73869099 2.48305065],[0.3667067  0.32958222 0.14181895 0.00088791 0.16012918 0.00087505],[[ 0.53325571 -0.53833488]  [-0.53833488  2.46479774]] [[0.73285914 0.38272255]  [0.38272255 2.10464386]] [[0.10218459 0.04134166]  [0.04134166 1.43692597]] [[0.69482359 0.01063643]  [0.01063643 2.6854702 ]],4,"{0: 484, 1: 374, 2: 182, 3: 0, 4: 160, 5: 0}",3,0,2
99,100.0,19,300,1000,6,False,0.14449483036346145,0.6085763414631326,4,4,[2.57608533 1.14431795] [0.90239759 1.21109149] [1.7987336  3.15880441] [3.95483613 1.44683991],[0.00089449 0.30953031 0.22265603 0.44338258 0.02266258 0.00087402],[[0.71943543 0.1163007 ]  [0.1163007  1.4507477 ]] [[0.66469137 0.1414129 ]  [0.1414129  1.39047194]] [[1.49892211 0.17599167]  [0.17599167 1.33855611]] [[ 1.56978571 -0.11194015]  [-0.11194015  1.54058583]],4,"{0: 0, 1: 376, 2: 246, 3: 568, 4: 10, 5: 0}",3,0,3
100,1000.0,0,300,1000,6,True,-0.0011040056472490169,-0.0004357742995980667,3,3,[2.95510711 2.00307923] [-0.32560576  1.5886005 ] [1.27846992 2.11426465],[0.40526543 0.00089198 0.03925637 0.55280748 0.00088986 0.00088888],[[0.60443422 0.13048815]  [0.13048815 2.27779714]] [[ 1.87647885 -0.26180078]  [-0.26180078  1.73954143]] [[ 0.58762305 -0.03015952]  [-0.03015952  2.61505182]],3,"{0: 476, 1: 0, 2: 24, 3: 700, 4: 0, 5: 0}",3,0,1
101,1000.0,1,300,1000,6,True,0.19062248973335916,0.6171228332129872,5,4,[1.07567015 1.62109697] [2.00865949 0.9977516 ] [1.8211297  3.28598424] [2.42573951 1.46958135] [0.37901046 4.5462969 ],[0.12847671 0.32560419 0.35997378 0.18111519 0.00089053 0.0039396 ],[[0.4085199  0.03905093]  [0.03905093 1.03751461]] [[ 1.90035222 -0.02343105]  [-0.02343105  1.47884684]] [[ 1.2376135  -0.09025098]  [-0.09025098  1.07234675]] [[0.36327453 0.1659291 ]  [0.1659291  1.67145413]] [[ 1.65642932 -2.11651203]  [-2.11651203  4.17361426]],5,"{0: 104, 1: 446, 2: 512, 3: 136, 4: 0, 5: 2}",2,0,2
102,1000.0,2,300,1000,6,True,0.09407733950916684,0.32867982005575475,5,5,[2.93314826 2.98883939] [2.67211771 1.12772353] [1.02260717 1.96480831] [1.05499534 0.30258261] [1.38902794 3.15193325],[0.10655174 0.38383731 0.06592606 0.13973058 0.00089139 0.30306293],[[0.84085374 0.35593914]  [0.35593914 0.73142531]] [[1.02099892 0.1373472 ]  [0.1373472  1.45355088]] [[0.97415867 0.21863147]  [0.21863147 0.35816131]] [[0.68844926 0.24817763]  [0.24817763 1.01156162]] [[0.83330069 0.12961606]  [0.12961606 1.70032947]],5,"{0: 104, 1: 476, 2: 28, 3: 174, 4: 0, 5: 418}",3,0,2
103,1000.0,3,300,1000,6,True,-0.0003142221145909544,0.006739279220156441,5,4,[0.40370575 1.70028291] [1.85863257 2.09587761] [ 0.58136217 -0.56816865] [1.85443596 3.83966483] [3.351935   1.97110007],[0.136424   0.53735792 0.00089246 0.00363472 0.08741768 0.23427322],[[ 0.77467    -0.00728913]  [-0.00728913  1.76394358]] [[0.59860045 0.09697985]  [0.09697985 2.48928699]] [[1.59687153 2.22012826]  [2.22012826 4.90748271]] [[ 1.48110037 -0.09417696]  [-0.09417696  0.49490932]] [[ 0.71481979 -0.20551422]  [-0.20551422  1.92780159]],5,"{0: 112, 1: 794, 2: 0, 3: 2, 4: 28, 5: 264}",3,0,2
104,1000.0,4,300,1000,6,True,0.05554256698754535,0.12210422754363146,4,4,[1.37405946 1.54857836] [3.13478179 1.73536614] [-0.35679224  1.15946411] [1.64624616 3.49217301],[0.34535124 0.38921749 0.05529724 0.00089114 0.20835328 0.00088961],[[ 0.42573703 -0.05305767]  [-0.05305767  1.3434363 ]] [[0.74342881 0.21113851]  [0.21113851 2.54082688]] [[ 0.94410528 -0.26499458]  [-0.26499458  2.8244201 ]] [[ 0.82463837 -0.19162433]  [-0.19162433  0.87033699]],4,"{0: 440, 1: 468, 2: 50, 3: 0, 4: 242, 5: 0}",3,0,3
105,1000.0,5,300,1000,6,True,0.11619982480822623,0.5712595113750422,4,4,[2.83039187 1.14118447] [1.6738228  1.18302501] [2.05054514 3.19367924] [0.35405613 1.24987393],[0.19833198 0.00089339 0.33553228 0.39052256 0.07382951 0.00089029],[[ 0.89933573 -0.01201951]  [-0.01201951  1.36396071]] [[ 0.62038884 -0.15628308]  [-0.15628308  1.69231826]] [[ 1.40517226 -0.08510122]  [-0.08510122  1.26082509]] [[ 1.20679982 -0.30618646]  [-0.30618646  2.04412367]],4,"{0: 192, 1: 0, 2: 442, 3: 518, 4: 48, 5: 0}",3,0,3
